Car_ID,Model_Year,Kilometers_Driven,Engine_CC,Max_Power_bhp,Mileage_kmpl,Seats,Price_USD,Vehicle_Age,Price_Per_Year,Power_Per_CC,Efficiency_to_Power,Usage_Intensity,Depreciation_Rate,Is_Automatic,Owner_History_Numeric,Price_Per_Seat,Brand_Audi,Brand_BMW,Brand_Ford,Brand_Honda,Brand_Hyundai,Brand_Kia,Brand_Mercedes,Brand_Nissan,Brand_Toyota,Brand_Volkswagen,Fuel_Type_Diesel,Fuel_Type_Electric,Fuel_Type_Hybrid,Fuel_Type_Petrol,Transmission_Automatic,Transmission_Manual,Owner_Type_First,Owner_Type_Second,Owner_Type_Third,Mileage_Category_High,Mileage_Category_Low,Mileage_Category_Medium,Mileage_Category_Very High,Price_Category_Budget,Price_Category_Luxury,Price_Category_Mid-range,Price_Category_Premium,Engine_Size_Category_Large,Engine_Size_Category_Medium,Engine_Size_Category_Small,Power_Rating_High,Power_Rating_Low,Power_Rating_Medium,Power_Rating_Very High,Fuel_Type_Category_Eco-Friendly,Fuel_Type_Category_Traditional
86,2005,129481,1832,305.1,9.31,6,60238.3,20,2868.4904761904763,166.53930131004367,0.0305045871559633,6165.761904761905,0.1012959977954591,0,1,8605.471428571429,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True
87,2012,40585,2111,518.5,26.81,7,43006.34,13,3071.8814285714284,245.6181904310753,0.051696876205167754,2898.9285714285716,0.15672906066731865,1,2,5375.7925,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False
88,2011,35682,1187,230.4,20.33,2,111133.56,14,7408.9039999999995,194.1027801179444,0.0881995661605206,2378.8,0.02902427471706371,1,2,37044.52,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False
89,2007,183936,3921,527.0,8.93,5,5853.75,18,308.0921052631579,134.40448865085438,0.01694175678239423,9680.842105263158,1.6202228959391947,1,1,975.625,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,True,False
90,2014,134992,2673,89.4,29.06,6,71026.71,11,5918.892500000001,33.445566778900115,0.3246927374301676,11249.333333333334,0.013845300658010797,1,2,10146.672857142858,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False
91,2014,89416,4388,475.0,17.96,4,67225.11,11,5602.0925,108.24977210574293,0.037802567880446225,7451.333333333333,0.07772277765290897,1,2,13445.022,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True
92,2023,191186,1715,514.6,6.82,2,28660.49,2,9553.496666666668,300.05830903790087,0.013250437147853117,63728.666666666664,0.03590881004441849,1,2,9553.496666666668,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,True
93,2018,132810,2678,141.8,20.67,4,53179.83,7,6647.47875,52.94996265870053,0.14566596194503173,16601.25,0.0186646203152527,1,1,10635.966,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False
94,2006,43067,4548,281.0,11.33,5,79314.89,19,3965.7445,61.78540017590149,0.04030594094628246,2153.35,0.06731311972922449,0,2,13219.148333333333,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True
95,2005,178757,1077,132.7,25.09,4,88074.35,20,4194.016666666667,123.21262766945217,0.1889307228915663,8512.238095238095,0.030133289280144783,0,1,17614.870000000003,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True
96,2022,23073,2777,435.7,25.45,2,3083.87,3,770.9675,156.89593086064096,0.05839834786599357,5768.25,0.42371315484931293,0,1,1027.9566666666667,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True
97,2011,41035,2659,339.8,29.47,2,112611.85,14,7507.456666666667,127.79240315908237,0.08670197116799057,2735.6666666666665,0.042243846949970625,0,0,37537.28333333333,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
98,2012,95373,3836,395.8,17.55,5,22249.47,13,1589.2478571428571,103.18039624608969,0.04432937610507704,6812.357142857143,0.23124904777292346,1,0,3708.2450000000003,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True
99,2005,88362,4171,150.0,16.37,2,30328.91,20,1444.2338095238094,35.96259889714697,0.10906062624916724,4207.714285714285,0.09891226185636555,0,2,10109.636666666667,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True
100,2007,95517,2982,158.6,23.84,5,33826.39,18,1780.3363157894737,53.18578135479543,0.15022054190296158,5027.210526315789,0.08439315004793452,0,1,5637.731666666667,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False
101,2012,70450,1970,63.2,8.31,5,7424.96,13,530.3542857142858,32.08121827411168,0.13127962085308056,5032.142857142857,0.11063889382652209,0,0,1237.4933333333333,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True
102,2019,15382,1289,220.4,18.67,2,17397.1,6,2485.2999999999997,170.9852598913887,0.08467120181405896,2197.4285714285716,0.07600829975687001,0,2,5799.033333333333,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
103,2009,140509,3325,353.5,18.66,7,118402.94,16,6964.878823529412,106.3157894736842,0.05277149321266968,8265.235294117647,0.04776868067059255,1,0,14800.3675,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True
104,2007,66929,1982,520.4,7.24,5,39880.36,18,2098.966315789474,262.5630676084763,0.013909702209414026,3522.5789473684213,0.2348766441264791,1,0,6646.7266666666665,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True
105,2023,103864,3288,413.5,15.45,2,16490.23,2,5496.743333333333,125.76034063260342,0.037354932301740806,34621.333333333336,0.050147866472058183,1,1,5496.743333333333,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False
106,2005,148401,2676,283.8,26.33,7,15517.98,20,738.9514285714286,106.05381165919282,0.09274392391687213,7066.714285714285,0.36574568689437065,0,1,1939.7475,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True
107,2019,30169,3262,573.7,26.4,5,87176.82,6,12453.83142857143,175.87369711833233,0.04600906239107702,4309.857142857143,0.03948481391252959,1,0,14529.470000000001,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True
108,2012,92468,2430,442.8,7.48,7,102984.53,13,7356.037857142857,182.22222222222223,0.016888688191465343,6604.857142857143,0.05589523110673898,0,0,12873.06625,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,True
109,2006,39594,1087,560.9,7.27,6,33063.42,19,1653.1709999999998,516.0073597056117,0.012959001782531194,1979.7,0.32231322974968263,1,1,4723.345714285714,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True
110,2007,196703,2707,335.4,11.57,6,5446.41,18,286.6531578947368,123.90099741411156,0.034485842026825635,10352.78947368421,1.1082698016121424,1,2,778.0585714285714,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False
111,2018,50033,1961,185.0,26.87,7,29101.53,7,3637.69125,94.33962264150944,0.14516477579686657,6254.125,0.044497849499682676,1,1,3637.69125,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
112,2018,68133,929,69.6,8.22,5,9612.34,7,1201.5425,74.91926803013993,0.11793400286944049,8516.625,0.050679576505148045,1,0,1602.0566666666666,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False
113,2015,78861,3163,446.6,23.0,2,15097.21,10,1372.4736363636364,141.19506797344295,0.0514886948735169,7169.181818181818,0.29579665404044586,1,2,5032.403333333333,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False
114,2020,188362,943,107.9,7.53,4,53486.45,5,8914.408333333333,114.42205726405092,0.06972222222222223,31393.666666666668,0.01008647822993992,0,0,10697.289999999999,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False
115,2008,36750,815,209.6,20.58,2,29900.45,17,1661.1361111111112,257.17791411042947,0.09814020028612302,2041.6666666666667,0.1191647896673907,1,2,9966.816666666668,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False
116,2024,45461,1044,338.2,13.9,4,63365.67,1,31682.835,323.9463601532567,0.04108779190067987,22730.5,0.005337190671373452,0,0,12673.134,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True
117,2009,83222,1726,356.1,24.72,4,32658.77,16,1921.104117647059,206.3151796060255,0.06939921392476135,4895.411764705882,0.17445315750845766,0,2,6531.754,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,True,False
118,2018,117020,3978,376.3,10.84,5,113042.86,7,14130.3575,94.59527400703871,0.028799149840595107,14627.5,0.023301575158526964,0,2,18840.476666666666,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True
119,2020,29226,2976,133.1,20.98,7,108995.44,5,18165.906666666666,44.7244623655914,0.15750750750750753,4871.0,0.006105704002809633,0,0,13624.43,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False
120,2022,11721,1686,252.7,10.89,2,69316.31,3,17329.0775,149.88137603795965,0.04307753164556963,2930.25,0.01093666214110155,0,2,23105.436666666665,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False
121,2011,192226,1140,385.6,22.84,7,44467.61,14,2964.5073333333335,338.2456140350878,0.059217008037334706,12815.066666666668,0.12139799287632333,1,1,5558.45125,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,True
122,2014,25609,2851,583.1,26.84,6,47594.19,11,3966.1825000000003,204.52472816555596,0.04602194787379972,2134.0833333333335,0.1347636179202142,1,0,6799.17,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False
123,2011,188202,4198,447.5,8.17,5,51186.72,14,3412.448,106.59838018103858,0.01825290437890974,12546.8,0.12239263635887669,1,1,8531.12,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False
